,Unnamed: 0,Date,User,tweet
2029,2029,2021-10-15 02:25:00+00:00,bsindia,how does ceo view the high attrition level at get the answer in
2030,2030,2021-10-15 01:05:00+00:00,bsindia,how does ceo thierry delaporte view the high attrition level at wipro get the answer in the new episode of
2031,2031,2021-10-14 07:10:00+00:00,MarathiRojgar,infosyss had employees at the end of the september quarter and the attrition rate was at
2032,2032,2021-10-14 06:10:06+00:00,indianitblog,infosys to hire freshers in fy amid a attrition rate via
2033,2033,2021-10-14 05:24:23+00:00,indianitblog,wipro to hire freshers in fy attrition rises to via
2034,2034,2021-10-14 02:28:27+00:00,TheAsianAgeNews,the it firm had acknowledged that rising attrition in the industry posed a nearterm challenge
2035,2035,2021-10-14 02:28:13+00:00,DeccanChronicle,the it firm had acknowledged that rising attrition in the industry posed a nearterm challenge
2036,2036,2021-10-14 02:05:30+00:00,Money40589624,it majors poised for gains on infosys wipro guidance
2037,2037,2021-10-14 02:00:00+00:00,bsindia,delaporte speaks about the companys deal pipeline the need to lower attrition and how the firm plans to chart its growth path reports
2038,2038,2021-10-14 01:51:49+00:00,MAPATWARDHAN,it majors poised for gains on infosys wipro guidance
2039,2039,2021-10-14 01:49:14+00:00,sachinh4u,asked most of employees to come to office is ending this will lead of another in q other services giants like may add headcount
2040,2040,2021-10-14 01:37:29+00:00,MAPATWARDHAN,infosys boosts guidance after strong showing shivani shinde wipro beats estimates but profit falls qoq
2041,2041,2021-10-13 15:17:14+00:00,business_today,the attrition rate for has climbed to in the september quarter amp the it giant will onboard fresh engineering graduates for fy to deal with this challenge
2042,2042,2021-10-13 15:08:03+00:00,business_today,attrition rate rose sharply to from in q as the demand for it professionals increased the company will hire over freshers in the current financial year up
2043,2043,2021-10-13 15:03:09+00:00,bismahmalik,infosys ceo salil parekh tells that digitisation spends by clients will not reduce despite markets opening attrition challenges so far hasnt impacted margins considerably
2044,2044,2021-10-13 14:13:07+00:00,jindalrajesh,infosys beats estimates revises fy growth guidance to vs expectations of infosys to hire freshers attrition zooms had been positive on the stock from since long
2045,2045,2021-10-13 13:22:29+00:00,indianwhale,coo employees in the year bucket seeing maximum attrition because they arent emotionally involved what he means we dont let any esops reach employees at this vintage level
2046,2046,2021-10-13 12:56:33+00:00,ParveenBharat1,attrition rate is high across it companies from sometime now which is usually a good indicator of growth in it industry i dont see it as negative
2047,2047,2021-10-13 12:53:37+00:00,marketsday,has also raised its fy revenue growth guidance heres ceo and md on deal pipeline attrition and more
2048,2048,2021-10-13 11:50:00+00:00,livemint,as the demand for digital talent explodes is expanding its hiring program for freshers as the bengaluru it giant posted strong results for the quarter ending september though attrition levels also witnessed a spike
2049,2049,2021-10-13 11:44:07+00:00,pareekhjain,good results from as well it services segment revenue growth of qoq and yoy margin passed runrate of billion revenue ideas qoq growth including engineering services concern attrition
2050,2050,2021-10-13 11:43:08+00:00,ETNOWlive,listen in what the top brass of had to say on revenue guidance attrition rates and outlook of their q earnings report to et nows
2051,2051,2021-10-13 11:32:14+00:00,RiteshChandraS8,resultsstable sequential growth of and yoy margins take a hit at guides for a sequential growth of attrition jumps to tomorrow it will take leads add another point on all time high
2052,2052,2021-10-13 11:31:30+00:00,RiteshChandraS8,resultsstable sequential growth of and yoy margins at attrition jumps to interim dividend of rs share
2053,2053,2021-10-13 11:29:11+00:00,YashasInfinite,wipro results for the quarter ended sep it services delivers strong revenue growth for the quarter at qoq and yoy net income amp eps showed a robust increase of yoy and yoy respectively attrition source
2054,2054,2021-10-13 11:19:27+00:00,ETNOWlive,has also raised its fy revenue growth guidance heres ceo and md on deal pipeline attrition and more
2055,2055,2021-10-13 11:08:39+00:00,YashasInfinite,attrition new clients source
2056,2056,2021-10-13 10:52:33+00:00,Mugdha_Variyar,infosys beats estimates robustly ups revenue guidance but flat deal wins and high attrition remain major concerns
2057,2057,2021-10-13 10:38:14+00:00,dishant2270,firstcut looking strong need to check deal wins and attrition eps vs qoq opm vs interim dividend rs key highlight raises revenue guidance to overall strong
2058,2058,2021-10-13 10:31:16+00:00,bismahmalik,huge spike in voluntary attrition rate by at for wipro for q highest in seven quarters
2059,2059,2021-10-13 04:27:06+00:00,dhanvada,season of resignation wake up call for those wanting to work from office wake up call for etc
2060,2060,2021-10-12 12:04:23+00:00,BiIndia,the churn in the information technology it industry has reportedly cooled off but in the case of attrition increased to in julyseptember quarter from in apriljune period this is the highest churn at tcs in at least six quarters
2061,2061,2021-10-11 08:57:52+00:00,indianitblog,tcs q results the company adds employees to beat high attrition and return to work plan via
2062,2062,2021-10-11 07:12:20+00:00,shraddhamrkt,services indias largest exporter will hire a record freshers in up from its initial estimate of on the back of strong demand for its services and an unprecedented war for tech talent which is leading to high attrition
2063,2063,2021-10-11 04:59:24+00:00,ETNOWlive,chro milind lakkad on rates and strategy get the details here
2064,2064,2021-10-11 04:21:41+00:00,SharekhanJammu,retains buy on with a pt of rs qfy revenue missed estimates on weaker growth in continental europe margins were flat on qoq due to rising attrition well placed to capture opportunities given its fullservice business model
2065,2065,2021-10-11 04:08:32+00:00,bsindia,the management said attrition challenge may continue for the next two to three quarters
2066,2066,2021-10-11 03:51:37+00:00,Sharekhan,retains buy on with a pt of rs qfy revenue missed estimates on weaker growth in continental europe margins were flat on qoq due to rising attrition well placed to capture opportunities given its fullservice business model
2067,2067,2021-10-11 03:36:58+00:00,iiflsecurities,tcs adds employees in q attrition rate lowest at plans to bring workforce back to office by end
2068,2068,2021-10-10 04:46:03+00:00,AshVerma111,qqoq weaker than expected rev up exp margin v up bps vs exp of bps deal wins bn q q q attrition q q q
2069,2069,2021-10-09 13:17:31+00:00,moneycontrolcom,will add a record freshers in fy total employee count at for the sept quarter the company has also reappointed rajesh gopinathan as ceo for years reports
2070,2070,2021-10-09 12:18:18+00:00,AboutBazaar,tcs hires freshers in months to offset attrition challenges the it majors chief human resources officer milind lakkad described the attrition levels as concerning and it is likely to continue for the next twothree years
2071,2071,2021-10-09 06:45:00+00:00,EconomicTimes,said its is at the lowest in the it industry and is able to retain talent in an era where companies both within india and globally are fighting to retain people and hire talented professionals
2072,2072,2021-10-09 05:54:01+00:00,EkaCapital,even as attrition will likely normalize worth noting that tcs has done a fantastic job keeping attrition levels below competition source tcs investor presentation keeping trained employees longer with you is critical in any services space
2073,2073,2021-10-08 16:55:08+00:00,BhartiyNiveshak,yoy sales growth yoy pat growth industry leading margins although attrition is lowest in industry but rising and currently at dividend per share record date it bullish or bearish
2074,2074,2021-10-08 15:56:33+00:00,bismahmalik,tcs hires freshers in months to hire more to offset attrition challenges the company is engaging in many platform businesses including crypto more here
2075,2075,2021-10-08 15:53:50+00:00,business_today,in months to offset challenges rebounds
2076,2076,2021-10-08 15:52:50+00:00,CNBCTV18News,added employees on a net basis in q the companys attrition rate was at which it said is the lowest in the industry
2077,2077,2021-10-08 14:32:54+00:00,StockGenesis11,result rev cr vs cr opm pbt cr vs cr q pbt at cr pat cr vs cr q at cr all verticals grow ocf cr strong deal pipeline strong client addition attrition rate lowest in industry dividend of rs
2078,2078,2021-10-08 13:47:35+00:00,moneycontrolcom,will add a record freshers in fy total employee count at for the sept quarter the company has also reappointed rajesh gopinathan as ceo for years reports
